Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
36938,1256,46414.0,1599,88.0,17.0,182,738.0,2.0,2.0,2796.0,2718.0,1398.0,1398.0,1398.0,0.0,1359.0,1359.0,1359.0,0.0,7471544.715,5420.054201,246.0,419.1562954,730.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,64.0,64.0,2710.0271,2710.0271,1359.0,1398.0,1382.4,21.36117974,456.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1728.0,1398.0,1359.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2796.0,2.0,2718.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
33592,1256,13126.0,1599,53.0,17.0,182,212.0,2.0,2.0,162.0,262.0,81.0,81.0,81.0,0.0,131.0,131.0,131.0,0.0,2000000.0,18867.92453,70.66666667,116.3371537,205.0,3.0,3.0,3.0,0.0,3.0,3.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,64.0,64.0,9433.962264,9433.962264,81.0,131.0,101.0,27.38612788,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,126.25,81.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,162.0,2.0,262.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
75598,1267,49165.0,1599,88.0,6.0,182,543.0,7.0,4.0,490.0,414.0,236.0,0.0,70.0,113.43133020000002,207.0,0.0,103.5,119.5115057,1664825.0459999999,20257.82689,54.3,113.93277749999999,365.0,1.0,543.0,90.5,189.3554858,474.0,1.0,396.0,132.0,223.43455419999998,390.0,3.0,0.0,0.0,0.0,0.0,164.0,104.0,12891.34438,7366.482505,0.0,236.0,75.33333333,108.3331002,11736.060609999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,82.18181818,70.0,103.5,0.0,0.0,0.0,0.0,0.0,0.0,7.0,490.0,4.0,414.0,8192.0,2053.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
71460,1267,49173.0,1599,445.0,6.0,182,15707305.0,48.0,40.0,10980.0,7318.0,2954.0,0.0,228.75,497.4665818,1032.0,0.0,182.95,214.6160495,1164.9356779999998,5.602488778,180543.7356,1047643.816,8112355.0,2.0,15700000.0,334197.9787,1414033.305,8112355.0,2.0,15700000.0,402748.359,1596175.5469999998,8305152.0,3.0,0.0,0.0,0.0,0.0,984.0,824.0,3.05590297,2.546585808,0.0,2954.0,205.5955056,391.90805739999996,153591.9254,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,207.93181819999998,228.75,182.95,0.0,0.0,0.0,0.0,0.0,0.0,48.0,10980.0,40.0,7318.0,8192.0,2049.0,46.0,20.0,1114066.0,1289178.699,2025653.0,202479.0,6739418.0,1941626.126,8112355.0,5366481.0,BENIGN
72243,1267,52199.0,1599,53.0,17.0,182,3917408.0,6.0,6.0,216.0,582.0,36.0,36.0,36.0,0.0,97.0,97.0,97.0,0.0,203.706124,3.063249986,356128.0,494875.2811,1013989.0,1.0,2027858.0,405571.6,555347.2226,1013989.0,3.0,906355.0,181271.0,405296.825,906288.0,1.0,0.0,0.0,0.0,0.0,120.0,120.0,1.531624993,1.531624993,36.0,97.0,64.15384615,31.65134582,1001.807692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,69.5,36.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,216.0,6.0,582.0,-1.0,-1.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
71433,1267,49172.0,1599,389.0,6.0,182,18.0,1.0,4.0,6.0,24.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,1666666.667,277777.7778,4.5,5.744562647,13.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.6666666669999999,1.154700538,3.0,1.0,0.0,0.0,0.0,0.0,20.0,80.0,55555.55556,222222.2222,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,7.2,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,4.0,24.0,254.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
69385,1264,49168.0,1599,88.0,6.0,182,577.0,7.0,4.0,2780.0,2820.0,1381.0,0.0,397.14285710000007,672.1077365,1410.0,0.0,705.0,814.0638796000001,9705372.617,19064.124780000002,57.7,87.53672245,300.0,0.0,577.0,96.16666667,132.6324495,363.0,1.0,516.0,172.0,213.9088591,419.0,48.0,0.0,0.0,0.0,0.0,164.0,104.0,12131.71577,6932.409012,0.0,1410.0,466.66666669999995,686.049075,470663.3333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,509.0909091,397.14285710000007,705.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2780.0,4.0,2820.0,8192.0,2053.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
75658,1268,1030.0,1599,445.0,6.0,182,11282418.0,25.0,20.0,7506.0,2420.0,3072.0,0.0,300.24,709.1443365,260.0,0.0,121.0,106.6869498,879.7759487,3.9885067189999996,256418.5909,1650204.2030000002,11000000.0,0.0,11300000.0,470100.75,2233010.633,11000000.0,1.0,11300000.0,593800.8421,2559145.8019999997,11200000.0,0.0,0.0,0.0,0.0,0.0,524.0,424.0,2.2158370659999997,1.7726696530000001,0.0,3072.0,215.78260869999997,531.0383921,282001.7739,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,220.5777778,300.24,121.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,7506.0,20.0,2420.0,8192.0,2051.0,23.0,20.0,330847.0,0.0,330847.0,330847.0,11000000.0,0.0,11000000.0,11000000.0,BENIGN
77082,1268,53811.0,1599,53.0,17.0,182,188.0,2.0,2.0,162.0,262.0,81.0,81.0,81.0,0.0,131.0,131.0,131.0,0.0,2255319.149,21276.59574,62.66666667,103.3456982,182.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,40.0,40.0,10638.29787,10638.29787,81.0,131.0,101.0,27.38612788,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,126.25,81.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,162.0,2.0,262.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
69383,1263,88.0,1600,49166.0,6.0,182,70.0,3.0,0.0,18.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,257142.8571,42857.14286,35.0,48.08326112,69.0,1.0,70.0,35.0,48.08326112,69.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,42857.14286,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,0.0,0.0,2053.0,-1.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
80308,1268,64576.0,1599,53.0,17.0,182,191.0,2.0,2.0,80.0,212.0,40.0,40.0,40.0,0.0,106.0,106.0,106.0,0.0,1528795.812,20942.40838,63.66666667,104.2129231,184.0,3.0,3.0,3.0,0.0,3.0,3.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,40.0,40.0,10471.20419,10471.20419,40.0,106.0,66.4,36.1496888,1306.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,83.0,40.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,80.0,2.0,212.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
20482,3871,80.0,1592,59150.0,6.0,182,69.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,173913.0435,28985.50725,69.0,0.0,69.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,14492.75362,14492.75362,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,9.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,6.0,286.0,256.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
69890,1265,59710.0,1599,88.0,6.0,182,36.0,1.0,4.0,0.0,12.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,3.464101615,333333.3333,138888.8889,9.0,14.69693846,31.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.6666666669999999,1.154700538,3.0,1.0,0.0,0.0,0.0,0.0,32.0,104.0,27777.77778,111111.1111,0.0,6.0,2.0,3.0983866769999997,9.6,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,2.4,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,12.0,253.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
69626,1265,37022.0,1599,53.0,17.0,182,170.0,2.0,2.0,102.0,224.0,51.0,51.0,51.0,0.0,112.0,112.0,112.0,0.0,1917647.0590000001,23529.41176,56.66666667,92.95339334,164.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,64.0,64.0,11764.70588,11764.70588,51.0,112.0,75.4,33.41107601,1116.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,94.25,51.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,102.0,2.0,224.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
33356,1268,137.0,1598,137.0,17.0,182,13150762.0,198.0,0.0,9900.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,752.8080882,15.05616176,66755.13706000001,217806.3303,795667.0,1.0,13200000.0,66755.13706000001,217806.3303,795667.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4488.0,0.0,15.05616176,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.25252525,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,9900.0,0.0,0.0,-1.0,-1.0,197.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
80600,1268,1056.0,1599,88.0,6.0,182,644.0,7.0,4.0,2812.0,2820.0,1397.0,0.0,401.7142857,679.9148756,1410.0,0.0,705.0,814.0638796000001,8745341.615,17080.74534,64.4,88.84093151,264.0,1.0,644.0,107.33333329999999,167.9888885,448.0,1.0,545.0,181.66666669999998,180.0037037,361.0,1.0,0.0,0.0,0.0,0.0,164.0,104.0,10869.56522,6211.180124,0.0,1410.0,469.33333330000005,689.9433881,476021.8788,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,512.0,401.7142857,705.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2812.0,4.0,2820.0,8192.0,2053.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
69834,1265,7549.0,1599,53.0,17.0,183,165.0,2.0,2.0,102.0,224.0,51.0,51.0,51.0,0.0,112.0,112.0,112.0,0.0,1975757.576,24242.42424,55.0,56.42694392,115.0,3.0,3.0,3.0,0.0,3.0,3.0,47.0,47.0,0.0,47.0,47.0,0.0,0.0,0.0,0.0,40.0,40.0,12121.21212,12121.21212,51.0,112.0,75.4,33.41107601,1116.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,94.25,51.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,102.0,2.0,224.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
69769,1265,5703.0,1599,53.0,17.0,183,173.0,2.0,2.0,102.0,224.0,51.0,51.0,51.0,0.0,112.0,112.0,112.0,0.0,1884393.064,23121.387280000003,57.66666667,61.07645482,123.0,2.0,2.0,2.0,0.0,2.0,2.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,64.0,64.0,11560.693640000001,11560.693640000001,51.0,112.0,75.4,33.41107601,1116.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,94.25,51.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,102.0,2.0,224.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
69704,1265,48250.0,1599,53.0,17.0,183,155.0,2.0,2.0,64.0,96.0,32.0,32.0,32.0,0.0,48.0,48.0,48.0,0.0,1032258.065,25806.45161,51.66666667,49.05439158,102.0,4.0,4.0,4.0,0.0,4.0,4.0,49.0,49.0,0.0,49.0,49.0,0.0,0.0,0.0,0.0,64.0,64.0,12903.22581,12903.22581,32.0,48.0,38.4,8.76356092,76.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,48.0,32.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,64.0,2.0,96.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
13346,1263,60237.0,1590,53.0,17.0,183,170392.0,1.0,1.0,55.0,157.0,55.0,55.0,55.0,0.0,157.0,157.0,157.0,0.0,1244.189868,11.73764026,170392.0,0.0,170392.0,170392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,5.868820132000001,5.868820132000001,55.0,157.0,89.0,58.88972746,3468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,133.5,55.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,55.0,1.0,157.0,-1.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
87534,1265,21.0,1604,1062.0,6.0,183,95.0,1.0,3.0,6.0,18.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,252631.5789,42105.26316,31.66666667,26.57693235,48.0,1.0,0.0,0.0,0.0,0.0,0.0,49.0,24.5,33.23401872,48.0,1.0,0.0,0.0,0.0,0.0,20.0,60.0,10526.31579,31578.947369999998,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,7.5,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,3.0,18.0,229.0,255.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
13351,1263,60242.0,1590,53.0,17.0,184,583521.0,1.0,1.0,55.0,129.0,55.0,55.0,55.0,0.0,129.0,129.0,129.0,0.0,315.3271262,3.4274687630000003,583521.0,0.0,583521.0,583521.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,1.7137343809999999,1.7137343809999999,55.0,129.0,79.66666667,42.72391992,1825.3333329999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,119.5,55.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,55.0,1.0,129.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
75884,1268,49775.0,1599,53.0,17.0,184,583891.0,2.0,2.0,88.0,236.0,44.0,44.0,44.0,0.0,118.0,118.0,118.0,0.0,554.8980889,6.85059369,194630.3333,337102.6978,583883.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,40.0,40.0,3.425296845,3.425296845,44.0,118.0,73.6,40.53146926,1642.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92.0,44.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,88.0,2.0,236.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
75727,1268,49286.0,1599,53.0,17.0,184,48452.0,2.0,2.0,94.0,256.0,47.0,47.0,47.0,0.0,128.0,128.0,128.0,0.0,7223.644018999999,82.55593164,16150.666669999999,27967.713069999998,48445.0,3.0,3.0,3.0,0.0,3.0,3.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,64.0,40.0,41.27796582,41.27796582,47.0,128.0,79.4,44.36552716,1968.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,99.25,47.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,94.0,2.0,256.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
